0,1,2,3,4,5,6,7,8,9
International Bank Transfer in Euros (EUR),"8.749,00 €",Bosnia and Herzegovina,xxx,USD,EUR,8749.0,"8,505.51",0.02862732511042839,0.0
Mastercard: Debit/Credit in BWP,"P112,700.00",Botswana,xxx,USD,BWP,112700.0,"106,944.65",0.05381615630141392,0.0
VISA: Debit/Credit in BWP,"P112,700.00",Botswana,xxx,USD,BWP,112700.0,"106,944.65",0.05381615630141392,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Botswana,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R148,611.00",Botswana,xxx,USD,ZAR,148611.0,"144,286.07",0.029974688478243208,0.0
International Bank Transfer in British Pounds (GBP),"£7,767.00",Botswana,xxx,USD,GBP,7767.0,"7,549.82",0.02876624873175788,0.0
Pagamento com Débito em Conta,"R$46.465,00",Brazil,xxx,USD,BRL,46465.0,"40,972.95",0.1340408733078776,0.0
Cartão de Crédito/Débito em Reais,"R$46.465,00",Brazil,xxx,USD,BRL,46465.0,"40,972.95",0.1340408733078776,0.0
Boleto,"R$45.690,00",Brazil,xxx,USD,BRL,45690.0,"40,972.95",0.1151259550508324,0.0
Pagamento Parcelado via Cartão de Crédito em Reais,"R$46.465,00",Brazil,xxx,USD,BRL,46465.0,"40,972.95",0.1340408733078776,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brazil,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.751,00 €",Brazil,xxx,USD,EUR,8751.0,"8,505.51",0.028862466800932546,0.0
International Bank Transfer in British Pounds (GBP),"£7,766.00",Brazil,xxx,USD,GBP,7766.0,"7,550.74",0.02850846407107121,0.0
MasterCard: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,xxx,USD,BND,14400.0,"13,665.50",0.05374849072481797,0.0
VISA: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,xxx,USD,BND,14400.0,"13,665.50",0.05374849072481797,0.0
MasterCard: Debit/Credit in SGD,"S$14,326.00",Brunei Darussalam,xxx,USD,SGD,14326.0,"13,665.50",0.04833339431414877,0.0
VISA: Debit/Credit in SGD,"S$14,326.00",Brunei Darussalam,xxx,USD,SGD,14326.0,"13,665.50",0.04833339431414877,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brunei Darussalam,xxx,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in BGN,"??17,535.00",Bulgaria,xxx,USD,BGN,17535.0,"16,640.06",0.05378225799666579,0.0
VISA: Debit/Credit in BGN,"??17,535.00",Bulgaria,xxx,USD,BGN,17535.0,"16,640.06",0.05378225799666579,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,767.00",Bulgaria,xxx,USD,GBP,7767.0,"7,550.99",0.028606844930267453,0.0
International Bank Transfer in Euros (EUR),"8.750,00 €",Bulgaria,xxx,USD,EUR,8750.0,"8,505.51",0.028744895955680468,0.0
Debit/Credit Card in BIF,"18,769,000.00 FBu",Burundi,xxx,USD,BIF,18769000.0,"17,809,701.26",0.05386383106574345,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,xxx,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in KHR,"43,236,000.00 ?",Cambodia,xxx,USD,KHR,43236000.0,"41,030,247.15",0.053759189944338454,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,xxx,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XAF,"5,880,600.00 Fr",Cameroon,xxx,USD,XAF,5880600.0,"5,580,444.87",0.05378695372722137,0.0
VISA: Debit/Credit in XAF,"5,880,600.00 Fr",Cameroon,xxx,USD,XAF,5880600.0,"5,580,444.87",0.05378695372722137,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,xxx,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Canadian Dollars,"$13,251.00",Canada,xxx,USD,CAD,13251.0,"12,916.30",0.025912993659174897,0.0
Online Bill Pay,"$13,251.00",Canada,xxx,USD,CAD,13251.0,"12,916.30",0.025912993659174897,0.0
MasterCard: Debit/Credit in CAD,"$13,543.00",Canada,xxx,USD,CAD,13543.0,"12,916.30",0.0485200870218252,0.0
VISA: Debit/Credit in CAD,"$13,543.00",Canada,xxx,USD,CAD,13543.0,"12,916.30",0.0485200870218252,0.0
American Express in CAD,"$13,543.00",Canada,xxx,USD,CAD,13543.0,"12,916.30",0.0485200870218252,0.0
PayPal in CAD,"$13,458.00",Canada,xxx,USD,CAD,13458.0,"12,916.30",0.04193925504982083,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Canada,xxx,USD,USD,10030.0,10000,0.0,30.0
MasterCard: Debit/Credit in XAF,"5,880,400.00 Fr",Central African Republic,xxx,USD,XAF,5880400.0,"5,581,425.42",0.05356599031650235,0.0
VISA: Debit/Credit in XAF,"5,880,400.00 Fr",Central African Republic,xxx,USD,XAF,5880400.0,"5,581,425.42",0.05356599031650235,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Central African Republic,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,880,400.00 Fr",Chad,xxx,USD,XAF,5880400.0,"5,582,298.61",0.053401190231204716,0.0
MasterCard: Debit/Credit in XAF,"5,880,400.00 Fr",Chad,xxx,USD,XAF,5880400.0,"5,582,298.61",0.053401190231204716,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chad,xxx,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in CLP,$7.090.000,Chile,xxx,USD,CLP,7090000.0,"6,726,010.77",0.0541166588111188,0.0
VISA: Debit/Credit in CLP,$7.090.000,Chile,xxx,USD,CLP,7090000.0,"6,726,010.77",0.0541166588111188,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chile,xxx,USD,USD,10000.0,10000,0.0,0.0
??????????-Domestic RMB Transfer ????????????,"CNY69,604.00",China,xxx,USD,CNY,69604.0,"68,471.18",0.016544479005619693,0.0
???-Alipay,"CNY69,604.00",China,xxx,USD,CNY,69604.0,"68,471.18",0.016544479005619693,0.0
????-UnionPay,"CNY69,604.00",China,xxx,USD,CNY,69604.0,"68,471.18",0.016544479005619693,0.0
????-mastercard?????,"CNY72,241.00",China,xxx,USD,CNY,72241.0,"68,471.18",0.055057032754510835,0.0
???-VISA?????,"CNY72,241.00",China,xxx,USD,CNY,72241.0,"68,471.18",0.055057032754510835,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",China,xxx,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in COP,"COL$31.834.000,00",Colombia,xxx,USD,COP,31834000.0,"30,206,331.10",0.05388502478541654,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Colombia,xxx,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,882,500.00 Fr",Congo,xxx,USD,XAF,5882500.0,"5,581,809.44",0.05386972866633719,0.0
MasterCard: Debit/Credit in XAF,"5,882,500.00 Fr",Congo,xxx,USD,XAF,5882500.0,"5,581,809.44",0.05386972866633719,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Congo,xxx,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in South African Rand (ZAR),"R148,509.00",Congo,xxx,USD,ZAR,148509.0,"144,257.23",0.029473531413295468,0.0
VISA: Debit/Credit in CRC,"?6.190.200,00",Costa Rica,xxx,USD,CRC,6190200.0,"5,787,680.67",0.06954760515493334,0.0
MasterCard: Debit/Credit in CRC,"?6.190.200,00",Costa Rica,xxx,USD,CRC,6190200.0,"5,787,680.67",0.06954760515493334,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Costa Rica,xxx,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Croatian Kuna (HRK),"kn65.343,00",Croatia,xxx,USD,HRK,65343.0,"63,208.30",0.03377246342648033,0.0
MasterCard,"kn66.617,00",Croatia,xxx,USD,HRK,66617.0,"63,208.30",0.053928044260010105,0.0
VISA,"kn66.617,00",Croatia,xxx,USD,HRK,66617.0,"63,208.30",0.053928044260010105,0.0
Online Bank Transfer,"kn65.343,00",Croatia,xxx,USD,HRK,65343.0,"63,208.30",0.03377246342648033,0.0
