0,1,2,3,4,5,6,7,8,9
International Bank Transfer in US Dollars (USD),"$10,000.00",Brunei Darussalam,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in BGN,"??17,565.00",Bulgaria,yyy,USD,BGN,17565.0,"16,668.32",0.05379546349002181,0.0
VISA: Debit/Credit in BGN,"??17,565.00",Bulgaria,yyy,USD,BGN,17565.0,"16,668.32",0.05379546349002181,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,874.00",Bulgaria,yyy,USD,GBP,7874.0,"7,657.03",0.028336051967930157,0.0
International Bank Transfer in Euros (EUR),"8.764,00 €",Bulgaria,yyy,USD,EUR,8764.0,"8,518.37",0.028835328824645932,0.0
American Express in EUR,"8.848,00 €",Bulgaria,yyy,USD,EUR,8848.0,"8,518.37",0.038696370314978,0.0
Debit/Credit Card in BIF,"18,581,000.00 FBu",Burundi,yyy,USD,BIF,18581000.0,"17,632,574.77",0.05378824376878003,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,yyy,USD,USD,10000.0,10000,0.0,0.0
Debit/Credit Card in KHR,"43,183,000.00 ?",Cambodia,yyy,USD,KHR,43183000.0,"40,980,120.22",0.05375483937513938,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XAF,"5,890,800.00 Fr",Cameroon,yyy,USD,XAF,5890800.0,"5,590,313.30",0.0537513165854229,0.0
VISA: Debit/Credit in XAF,"5,890,800.00 Fr",Cameroon,yyy,USD,XAF,5890800.0,"5,590,313.30",0.0537513165854229,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Canadian Dollars,"$13,261.00",Canada,yyy,USD,CAD,13261.0,"12,929.70",0.025623177645266268,0.0
VISA: Debit/Credit in CAD,"$13,553.00",Canada,yyy,USD,CAD,13553.0,"12,929.70",0.04820684161272104,0.0
MasterCard: Debit/Credit in CAD,"$13,553.00",Canada,yyy,USD,CAD,13553.0,"12,929.70",0.04820684161272104,0.0
