0,1,2,3,4,5,6,7,8,9
MasterCard: Debit/Credit in RUB,"701.348,00 ???",Russian Federation,yyy,USD,RUB,701348.0,"665,614.87",0.05368439259777956,0.0
VISA: Debit/Credit in RUB,"701.348,00 ???",Russian Federation,yyy,USD,RUB,701348.0,"665,614.87",0.05368439259777956,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Russian Federation,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.756,00 €",Russian Federation,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
International Bank Transfer in British Pounds (GBP),"£7,862.00",Russian Federation,yyy,USD,GBP,7862.0,"7,646.80",0.028142490976617647,0.0
Debit/Credit Card in RWF,"9,118,100.00 FRw",Rwanda,yyy,USD,RWF,9118100.0,"8,652,721.10",0.05378410960223835,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Rwanda,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in XCD,"$28,500.00",Saint Vincent and the Grenadines,yyy,USD,XCD,28500.0,"27,023.06",0.054654802231871545,0.0
VISA: Debit/Credit in XCD,"$28,500.00",Saint Vincent and the Grenadines,yyy,USD,XCD,28500.0,"27,023.06",0.054654802231871545,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Saint Vincent and the Grenadines,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Saudi Riyal (SAR),"?.?38,581.00",Saudi Arabia,yyy,USD,SAR,38581.0,"37,500.00",0.028826666666666667,0.0
MasterCard: Debit/Credit in SAR,"?.?39,516.00",Saudi Arabia,yyy,USD,SAR,39516.0,"37,500.00",0.05376,0.0
VISA: Debit/Credit in SAR,"?.?39,516.00",Saudi Arabia,yyy,USD,SAR,39516.0,"37,500.00",0.05376,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Saudi Arabia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,864.00",Saudi Arabia,yyy,USD,GBP,7864.0,"7,646.10",0.02849818861903449,0.0
Debit/Credit Card in XOF,"5,885,600.00 CFA",Senegal,yyy,USD,XOF,5885600.0,"5,585,603.70",0.053708840818764106,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Senegal,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in RSD,"???1,060,000.00",Serbia,yyy,USD,RSD,1060000.0,"1,006,221.82",0.05344565078105745,0.0
Mastercard: Debit/Credit in RSD,"???1,060,000.00",Serbia,yyy,USD,RSD,1060000.0,"1,006,221.82",0.05344565078105745,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Serbia,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",Serbia,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
MasterCard,"144,121.00 ?",Seychelles,yyy,USD,SCR,144121.0,"135,815.64",0.06115172008172244,0.0
VISA,"144,121.00 ?",Seychelles,yyy,USD,SCR,144121.0,"135,815.64",0.06115172008172244,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Seychelles,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in Singapore Dollar(SGD),"S$13,998.00",Singapore,yyy,USD,SGD,13998.0,"13,647.04",0.025716932023354448,0.0
American Express in SGD,"S$13,998.00",Singapore,yyy,USD,SGD,13998.0,"13,647.04",0.025716932023354448,0.0
VISA: Debit/Credit in SGD,"S$14,306.00",Singapore,yyy,USD,SGD,14306.0,"13,647.04",0.04828592867024638,0.0
MasterCard: Debit/Credit in SGD,"S$14,306.00",Singapore,yyy,USD,SGD,14306.0,"13,647.04",0.04828592867024638,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",Singapore,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Singapore,yyy,USD,USD,10030.0,10000,0.0,30.0
Domestic Bank Transfer in Euros (EUR),"8.756,00 €",Slovakia,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
VISA: Debit/Credit in EUR,"8.841,00 €",Slovakia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
MasterCard: Debit/Credit in EUR,"8.841,00 €",Slovakia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
American Express in EUR,"8.841,00 €",Slovakia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
PayPal in EUR,"8.926,00 €",Slovakia,yyy,USD,EUR,8926.0,"8,516.78",0.048048675673200356,0.0
Online Bank Transfer,"8.756,00 €",Slovakia,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Slovakia,yyy,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in Euros (EUR),"8.757,00 €",Slovenia,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
VISA: Debit/Credit in EUR,"8.841,00 €",Slovenia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
MasterCard: Debit/Credit in EUR,"8.841,00 €",Slovenia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
American Express in EUR,"8.841,00 €",Slovenia,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
PayPal in EUR,"8.927,00 €",Slovenia,yyy,USD,EUR,8927.0,"8,516.78",0.04816609094047273,0.0
Online Bank Transfer,"8.757,00 €",Slovenia,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Slovenia,yyy,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in SOS,"6,089,700.00 Sh",Somalia,yyy,USD,SOS,6089700.0,"5,778,264.69",0.05389772305498168,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Somalia,yyy,USD,USD,10000.0,10000,0.0,0.0
Bank Transfer in South African Rand (ZAR),"R148,213.00",South Africa,yyy,USD,ZAR,148213.0,"143,035.45",0.03619766987834126,0.0
VISA: Debit/Credit in ZAR,"R149,922.00",South Africa,yyy,USD,ZAR,149922.0,"143,035.45",0.04814575687355818,0.0
MasterCard: Debit/Credit in ZAR,"R149,922.00",South Africa,yyy,USD,ZAR,149922.0,"143,035.45",0.04814575687355818,0.0
American Express in ZAR,"R149,922.00",South Africa,yyy,USD,ZAR,149922.0,"143,035.45",0.04814575687355818,0.0
International Bank Transfer in Euros (EUR),"8.757,00 €",South Africa,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",South Africa,yyy,USD,USD,10000.0,10000,0.0,0.0
International Bank Transfer in British Pounds (GBP),"£7,864.00",South Africa,yyy,USD,GBP,7864.0,"7,647.65",0.028289736062712123,0.0
Domestic Bank Transfer in Euros (EUR),"8.757,00 €",Spain,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
VISA: Debit/Credit in EUR,"8.841,00 €",Spain,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
MasterCard: Debit/Credit in EUR,"8.841,00 €",Spain,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
American Express in EUR,"8.841,00 €",Spain,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
PayPal in EUR,"8.927,00 €",Spain,yyy,USD,EUR,8927.0,"8,516.78",0.04816609094047273,0.0
Online Bank Transfer,"8.757,00 €",Spain,yyy,USD,EUR,8757.0,"8,516.78",0.02820549550416934,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Spain,yyy,USD,USD,10030.0,10000,0.0,30.0
MasterCard: Debit/Credit in LKR,"1,777,500.00 ?",Sri Lanka,yyy,USD,LKR,1777500.0,"1,686,801.69",0.05376939716013686,0.0
VISA: Debit/Credit in LKR,"1,777,500.00 ?",Sri Lanka,yyy,USD,LKR,1777500.0,"1,686,801.69",0.05376939716013686,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Sri Lanka,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in SRD,"78,574.00 $",Suriname,yyy,USD,SRD,78574.0,"74,566.31",0.0537466585110622,0.0
MasterCard: Debit/Credit in SRD,"78,574.00 $",Suriname,yyy,USD,SRD,78574.0,"74,566.31",0.0537466585110622,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Suriname,yyy,USD,USD,10000.0,10000,0.0,0.0
Domestic Bank Transfer in Swedish Krona (SEK),"kr90,426.00",Sweden,yyy,USD,SEK,90426.0,"87,940.12",0.028267871365197192,0.0
VISA: Debit/Credit in SEK,"kr91,299.00",Sweden,yyy,USD,SEK,91299.0,"87,940.12",0.038195080925520736,0.0
MasterCard: Debit/Credit in SEK,"kr91,299.00",Sweden,yyy,USD,SEK,91299.0,"87,940.12",0.038195080925520736,0.0
Online Bank Transfer,"kr90,426.00",Sweden,yyy,USD,SEK,90426.0,"87,940.12",0.028267871365197192,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Sweden,yyy,USD,USD,10030.0,10000,0.0,30.0
American Express in EUR,"8.841,00 €",Sweden,yyy,USD,EUR,8841.0,"8,516.78",0.03806837795504866,0.0
Domestic Bank Transfer in Swiss Francs (CHF),"Fr9,861.00",Switzerland,yyy,USD,CHF,9861.0,"9,589.14",0.028350821867237374,0.0
VISA: Debit/Credit in CHF,"Fr10,052.00",Switzerland,yyy,USD,CHF,10052.0,"9,589.14",0.048269187852091076,0.0
MasterCard: Debit/Credit in CHF,"Fr10,052.00",Switzerland,yyy,USD,CHF,10052.0,"9,589.14",0.048269187852091076,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Switzerland,yyy,USD,USD,10030.0,10000,0.0,30.0
International Bank Transfer in Euros (EUR),"8.756,00 €",Switzerland,yyy,USD,EUR,8756.0,"8,516.78",0.028088080236896965,0.0
Domestic Bank Transfer in Swiss Francs (CHF),"Fr9,861.00",Syrian Arab Republic,yyy,USD,CHF,9861.0,"9,589.14",0.028350821867237374,0.0
VISA: Debit/Credit in CHF,"Fr10,052.00",Syrian Arab Republic,yyy,USD,CHF,10052.0,"9,589.14",0.048269187852091076,0.0
MasterCard: Debit/Credit in CHF,"Fr10,052.00",Syrian Arab Republic,yyy,USD,CHF,10052.0,"9,589.14",0.048269187852091076,0.0
