0,1,2,3,4,5,6,7,8,9,,
Domestic Bank Transfer in South Korean Won,"?8,786,000.00","Korea, Republic of",yyy,USD,KRW,8786000,"111,46,540.61",-0.211773383,0,8640729.155,0.016812336
VISA: Debit/Credit in KRW,"?9,092,000.00","Korea, Republic of",yyy,USD,KRW,9092000,"111,46,540.61",-0.184320919,0,8640729.155,0.052226014
MasterCard: Debit/Credit in KRW,"?9,092,000.00","Korea, Republic of",yyy,USD,KRW,9092000,"111,46,540.61",-0.184320919,0,8640729.155,0.052226014
UnionPay Card in KRW,"?8,941,000.00","Korea, Republic of",yyy,USD,KRW,8941000,"111,46,540.61",-0.197867723,0,8640729.155,0.034750637
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00","Korea, Republic of",yyy,USD,CAD,10000,"12,919.99",-0.226005593,0,10015.49612,-0.001547215
International Bank Transfer in US Dollars (USD),"$7,876.00","Korea, Republic of",yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
VISA: Debit/Credit in KWD,"?.?2,471.000",Kuwait,yyy,USD,KWD,2471,"3,028.79",-0.184162652,0,2347.899225,0.052430178
MasterCard: Debit/Credit in KWD,"?.?2,471.000",Kuwait,yyy,USD,KWD,2471,"3,028.79",-0.184162652,0,2347.899225,0.052430178
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Kuwait,yyy,USD,CAD,10000,"12,919.99",-0.226005593,0,10015.49612,-0.001547215
International Bank Transfer in US Dollars (USD),"$7,876.00",Kuwait,yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
Debit/Credit Card in KGS,"561,200.00 ??",Kyrgyzstan,yyy,USD,KGS,561200,"6,88,079.99",-0.184397151,0,533395.3411,0.052127675
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Kyrgyzstan,yyy,USD,CAD,10000,"12,919.99",-0.226005593,0,10015.49612,-0.001547215
International Bank Transfer in US Dollars (USD),"$7,878.00",Kyrgyzstan,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
VISA: Debit/Credit in EUR,"6.842,00 €",Latvia,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Latvia,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
American Express in EUR,"6.842,00 €",Latvia,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Latvia,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
Online Bank Transfer,"6.776,00 €",Latvia,yyy,USD,EUR,6776,"8,513.67",-0.204103518,0,6599.744186,0.026706461
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Latvia,yyy,USD,CAD,10000,"12,918.04",-0.225888757,0,10013.9845,-0.001396497
International Bank Transfer in US Dollars (USD),"$7,878.00",Latvia,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Debit/Credit Card in LBP,"£12,295,013.00",Lebanon,yyy,USD,LBP,12295013,"150,75,000.00",-0.184410415,0,11686046.51,0.052110565
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Lebanon,yyy,USD,CAD,10000,"12,918.04",-0.225888757,0,10013.9845,-0.001396497
International Bank Transfer in US Dollars (USD),"$7,879.00",Lebanon,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Lithuania,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
American Express in EUR,"6.842,00 €",Lithuania,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Lithuania,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
Online Bank Transfer,"6.777,00 €",Lithuania,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Lithuania,yyy,USD,CAD,10000,"12,923.94",-0.226242152,0,10018.55814,-0.001852376
International Bank Transfer in US Dollars (USD),"$7,879.00",Lithuania,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in British Pounds (GBP),"£6,064.00",Lithuania,yyy,USD,GBP,6064,"7,653.05",-0.207636171,0,5932.596899,0.022149339
Domestic Bank Transfer in Malaysian Ringgit (MYR),"RM32,650.00",Malaysia,yyy,USD,MYR,32650,"41,331.46",-0.210044842,0,32039.89147,0.019042153
VISA: Debit/Credit in MYR,"RM33,710.00",Malaysia,yyy,USD,MYR,33710,"41,331.46",-0.184398519,0,32039.89147,0.052125911
MasterCard: Debit/Credit in MYR,"RM33,710.00",Malaysia,yyy,USD,MYR,33710,"41,331.46",-0.184398519,0,32039.89147,0.052125911
UnionPay Card in MYR,"RM33,160.00",Malaysia,yyy,USD,MYR,33160,"41,331.46",-0.197705573,0,32039.89147,0.03495981
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Malaysia,yyy,USD,CAD,10000,"12,920.06",-0.226009786,0,10015.55039,-0.001552624
International Bank Transfer in US Dollars (USD),"$7,878.00",Malaysia,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in British Pounds (GBP),"£6,065.00",Malaysia,yyy,USD,GBP,6065,"7,650.10",-0.207199906,0,5930.310078,0.022712121
International Bank Transfer in Euros (EUR),"6.777,00 €",Malaysia,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
MasterCard: Debit/Credit in MVR,"126,260.00 Rf",Maldives,yyy,USD,MVR,126260,"1,54,806.22",-0.184399697,0,120004.8217,0.052124391
VISA: Debit/Credit in MVR,"126,260.00 Rf",Maldives,yyy,USD,MVR,126260,"1,54,806.22",-0.184399697,0,120004.8217,0.052124391
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Maldives,yyy,USD,CAD,10000,"12,920.06",-0.226009786,0,10015.55039,-0.001552624
International Bank Transfer in US Dollars (USD),"$7,878.00",Maldives,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Malta,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
VISA: Debit/Credit in EUR,"6.842,00 €",Malta,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Malta,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
American Express in EUR,"6.842,00 €",Malta,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Malta,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
Online Bank Transfer,"6.777,00 €",Malta,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Malta,yyy,USD,CAD,10000,"12,918.06",-0.225889956,0,10014,-0.001398043
International Bank Transfer in US Dollars (USD),"$7,878.00",Malta,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
VISA: Debit/Credit in MUR,"?278,704.00",Mauritius,yyy,USD,MUR,278704,"3,43,631.58",-0.188945323,0,266381.0698,0.046260533
MasterCard: Debit/Credit in MUR,"?278,704.00",Mauritius,yyy,USD,MUR,278704,"3,43,631.58",-0.188945323,0,266381.0698,0.046260533
Bank Transfer in Mauritian Rupee (MUR),"?269,888.00",Mauritius,yyy,USD,MUR,269888,"3,43,631.58",-0.214600707,0,266381.0698,0.013165088
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Mauritius,yyy,USD,CAD,10000,"12,923.95",-0.226242751,0,10018.56589,-0.001853149
International Bank Transfer in US Dollars (USD),"$7,879.00",Mauritius,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in British Pounds (GBP),"£6,064.00",Mauritius,yyy,USD,GBP,6064,"7,653.07",-0.207638242,0,5932.612403,0.022146668
Domestic Bank Transfer in Mexican Pesos (MXN),"$150,734.00",Mexico,yyy,USD,MXN,150734,"1,88,614.24",-0.200834465,0,146212.5891,0.03092354
VISA: Debit/Credit in MXN,"$153,831.00",Mexico,yyy,USD,MXN,153831,"1,88,614.24",-0.184414708,0,146212.5891,0.052105027
MasterCard: Debit/Credit in MXN,"$153,831.00",Mexico,yyy,USD,MXN,153831,"1,88,614.24",-0.184414708,0,146212.5891,0.052105027
International Bank Transfer in US Dollars (USD),"$7,878.00",Mexico,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Mexico,yyy,USD,CAD,10000,"12,920.07",-0.226010385,0,10015.55814,-0.001553397
VISA: Debit/Credit in USD,"$8,114.00",Mexico,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
MasterCard: Debit/Credit in USD,"$8,114.00",Mexico,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
Debit/Credit Card in MDL,"137,080.00 MDL","Moldova, Republic of",yyy,USD,MDL,137080,"1,68,066.63",-0.184371103,0,130284.2093,0.052161277
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00","Moldova, Republic of",yyy,USD,CAD,10000,"12,920.07",-0.226010385,0,10015.55814,-0.001553397
International Bank Transfer in US Dollars (USD),"$7,878.00","Moldova, Republic of",yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Monaco,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
American Express in EUR,"6.842,00 €",Monaco,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
VISA: Debit/Credit in EUR,"6.842,00 €",Monaco,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Monaco,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Monaco,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Monaco,yyy,USD,CAD,10000,"12,918.07",-0.225890555,0,10014.00775,-0.001398816
International Bank Transfer in US Dollars (USD),"$7,878.00",Monaco,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Debit/Credit Card in MNT,"20,346,900.00 ?",Mongolia,yyy,USD,MNT,20346900,"249,47,606.87",-0.184414757,0,19339230.13,0.052104963
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Mongolia,yyy,USD,CAD,10000,"12,918.07",-0.225890555,0,10014.00775,-0.001398816
International Bank Transfer in US Dollars (USD),"$7,879.00",Mongolia,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
VISA: Debit/Credit in EUR,"6.842,00 €",Montenegro,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Montenegro,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Montenegro,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
American Express in EUR,"6.842,00 €",Montenegro,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Montenegro,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Montenegro,yyy,USD,CAD,10000,"12,923.96",-0.22624335,0,10018.57364,-0.001853921
International Bank Transfer in US Dollars (USD),"$7,879.00",Montenegro,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
VISA: Debit/Credit in MAD,"76,389.00 ?.?.",Morocco,yyy,USD,MAD,76389,"93,689.11",-0.184654438,0,72627.21705,0.051795774
MasterCard: Debit/Credit in MAD,"76,389.00 ?.?.",Morocco,yyy,USD,MAD,76389,"93,689.11",-0.184654438,0,72627.21705,0.051795774
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Morocco,yyy,USD,CAD,10000,"12,923.96",-0.22624335,0,10018.57364,-0.001853921
International Bank Transfer in US Dollars (USD),"$7,876.00",Morocco,yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
MasterCard,"MTn496.100,00",Mozambique,yyy,USD,MZN,496100,"6,08,363.53",-0.184533629,0,471599.6357,0.051951618
VISA,"MTn496.100,00",Mozambique,yyy,USD,MZN,496100,"6,08,363.53",-0.184533629,0,471599.6357,0.051951618
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Mozambique,yyy,USD,CAD,10000,"12,920.07",-0.226010385,0,10015.55814,-0.001553397
International Bank Transfer in US Dollars (USD),"$7,876.00",Mozambique,yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
Debit/Credit Card in MMK,"13,278,000.00 K",Myanmar,yyy,USD,MMK,13278000,"162,80,100.14",-0.184403051,0,12620232.67,0.052120064
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Myanmar,yyy,USD,CAD,10000,"12,920.07",-0.226010385,0,10015.55814,-0.001553397
International Bank Transfer in US Dollars (USD),"$7,878.00",Myanmar,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Mastercard: Debit/Credit in NAD,"116,885.00 N$",Namibia,yyy,USD,NAD,116885,"1,43,313.84",-0.184412336,0,111096,0.052108087
VISA: Debit/Credit in NAD,"116,885.00 N$",Namibia,yyy,USD,NAD,116885,"1,43,313.84",-0.184412336,0,111096,0.052108087
MasterCard: Debit/Credit in ZAR,"R116,272.00",Namibia,yyy,USD,ZAR,116272,"1,43,313.84",-0.188689662,0,111096,0.046590336
VISA: Debit/Credit in ZAR,"R116,272.00",Namibia,yyy,USD,ZAR,116272,"1,43,313.84",-0.188689662,0,111096,0.046590336
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Namibia,yyy,USD,CAD,10000,"12,920.07",-0.226010385,0,10015.55814,-0.001553397
International Bank Transfer in US Dollars (USD),"$7,878.00",Namibia,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in South African Rand (ZAR),"R114,061.00",Namibia,yyy,USD,ZAR,114061,"1,43,313.84",-0.204117341,0,111096,0.02668863
VISA: Debit/Credit in NPR,"?947,300.00",Nepal,yyy,USD,NPR,947300,"11,61,257.96",-0.184246711,0,900199.969,0.052321743
MasterCard: Debit/Credit in NPR,"?947,300.00",Nepal,yyy,USD,NPR,947300,"11,61,257.96",-0.184246711,0,900199.969,0.052321743
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Nepal,yyy,USD,CAD,10000,"12,919.65",-0.225985224,0,10015.23256,-0.001520939
International Bank Transfer in US Dollars (USD),"$7,878.00",Nepal,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Online Bank Transfer,"6.777,00 €",Netherlands,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Netherlands,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
VISA: Debit/Credit in EUR,"6.842,00 €",Netherlands,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Netherlands,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
American Express in EUR,"6.842,00 €",Netherlands,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Netherlands,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Netherlands,yyy,USD,CAD,10000,"12,924.77",-0.226291841,0,10019.20155,-0.001916475
International Bank Transfer in US Dollars (USD),"$7,878.00",Netherlands,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Domestic Bank Transfer in New Zealand Dollar (NZD),"$11,934.00",New Zealand,yyy,USD,NZD,11934,"14,962.10",-0.202384692,0,11598.52713,0.028923747
VISA: Debit/Credit in NZD,"$12,134.00",New Zealand,yyy,USD,NZD,12134,"14,962.10",-0.189017584,0,11598.52713,0.046167316
MasterCard: Debit/Credit in NZD,"$12,134.00",New Zealand,yyy,USD,NZD,12134,"14,962.10",-0.189017584,0,11598.52713,0.046167316
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",New Zealand,yyy,USD,CAD,10000,"12,920.49",-0.226035545,0,10015.88372,-0.001585853
International Bank Transfer in US Dollars (USD),"$7,875.00",New Zealand,yyy,USD,USD,7875,10000,0,-2125,7751.937984,0.015875
International Bank Transfer in British Pounds (GBP),"£6,065.00",New Zealand,yyy,USD,GBP,6065,"7,650.12",-0.207201979,0,5930.325581,0.022709448
VISA: Debit/Credit in NIO,"263,100.00 C$",Nicaragua,yyy,USD,NIO,263100,"3,22,578.95",-0.184385714,0,250061.2016,0.052142429
MasterCard: Debit/Credit in NIO,"263,100.00 C$",Nicaragua,yyy,USD,NIO,263100,"3,22,578.95",-0.184385714,0,250061.2016,0.052142429
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Nicaragua,yyy,USD,CAD,10000,"12,920.49",-0.226035545,0,10015.88372,-0.001585853
International Bank Transfer in US Dollars (USD),"$7,878.00",Nicaragua,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
VISA: Debit/Credit in USD,"$8,113.00",Nicaragua,yyy,USD,USD,8113,10000,0,-1887,7751.937984,0.046577
MasterCard: Debit/Credit in USD,"$8,113.00",Nicaragua,yyy,USD,USD,8113,10000,0,-1887,7751.937984,0.046577
Debit/Credit Card in XOF,"4,553,300.00 CFA",Niger,yyy,USD,XOF,4553300,"55,82,820.85",-0.184408721,0,4327768.101,0.05211275
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Niger,yyy,USD,CAD,10000,"12,918.29",-0.225903738,0,10014.17829,-0.001415822
International Bank Transfer in US Dollars (USD),"$7,878.00",Niger,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
Debit/Credit Card in NGN,"2,989,212.00 ?",Nigeria,yyy,USD,NGN,2989212,"36,30,098.51",-0.176547966,0,2814029.853,0.062253123
Online Bank Transfer in NGN,"2,989,212.00 ?",Nigeria,yyy,USD,NGN,2989212,"36,30,098.51",-0.176547966,0,2814029.853,0.062253123
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Nigeria,yyy,USD,CAD,10000,"12,918.29",-0.225903738,0,10014.17829,-0.001415822
MasterCard: Debit/Credit in USD,"$8,156.00",Nigeria,yyy,USD,USD,8156,10000,0,-1844,7751.937984,0.052124
VISA: Debit/Credit in USD,"$8,156.00",Nigeria,yyy,USD,USD,8156,10000,0,-1844,7751.937984,0.052124
International Bank Transfer in US Dollars (USD),"$7,878.00",Nigeria,yyy,USD,USD,7878,10000,0,-2122,7751.937984,0.016262
International Bank Transfer in Euros (EUR),"6.774,00 €",Nigeria,yyy,USD,EUR,6774,"8,513.67",-0.204338435,0,6599.744186,0.026403419
Domestic Bank Transfer in Norwegian Krone (NOK),"kr64.896,00",Norway,yyy,USD,NOK,64896,"81,558.46",-0.204300817,0,63223.6124,0.026451946
VISA: Debit/Credit in NOK,"kr65.523,00",Norway,yyy,USD,NOK,65523,"81,558.46",-0.19661308,0,63223.6124,0.036369127
MasterCard: Debit/Credit in NOK,"kr65.523,00",Norway,yyy,USD,NOK,65523,"81,558.46",-0.19661308,0,63223.6124,0.036369127
American Express in NOK,"kr65.523,00",Norway,yyy,USD,NOK,65523,"81,558.46",-0.19661308,0,63223.6124,0.036369127
Online Bank Transfer,"kr64.896,00",Norway,yyy,USD,NOK,64896,"81,558.46",-0.204300817,0,63223.6124,0.026451946
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Norway,yyy,USD,CAD,10000,"12,921.81",-0.226114608,0,10016.90698,-0.001687844
International Bank Transfer in US Dollars (USD),"$7,879.00",Norway,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
VISA: Debit/Credit in OMR,"?.?.3,136.000",Oman,yyy,USD,OMR,3136,"3,845.00",-0.184395319,0,2980.620155,0.052130039
MasterCard: Debit/Credit in OMR,"?.?.3,136.000",Oman,yyy,USD,OMR,3136,"3,845.00",-0.184395319,0,2980.620155,0.052130039
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Oman,yyy,USD,CAD,10000,"12,921.81",-0.226114608,0,10016.90698,-0.001687844
International Bank Transfer in US Dollars (USD),"$7,877.00",Oman,yyy,USD,USD,7877,10000,0,-2123,7751.937984,0.016133
VISA: Debit/Credit in PKR,"?1,012,890.00",Pakistan,yyy,USD,PKR,1012890,"12,42,076.60",-0.184518894,0,962850.0775,0.051970627
MasterCard: Debit/Credit in PKR,"?1,012,890.00",Pakistan,yyy,USD,PKR,1012890,"12,42,076.60",-0.184518894,0,962850.0775,0.051970627
UnionPay Card in PKR,"?996,090.00",Pakistan,yyy,USD,PKR,996090,"12,42,076.60",-0.198044629,0,962850.0775,0.034522428
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Pakistan,yyy,USD,CAD,10000,"12,921.81",-0.226114608,0,10016.90698,-0.001687844
International Bank Transfer in US Dollars (USD),"$7,877.00",Pakistan,yyy,USD,USD,7877,10000,0,-2123,7751.937984,0.016133
MasterCard: Debit/Credit in PAB,"8,155.00 B/.",Panama,yyy,USD,PAB,8155,"10,000.00",-0.1845,0,7751.937984,0.051995
VISA: Debit/Credit in PAB,"8,155.00 B/.",Panama,yyy,USD,PAB,8155,"10,000.00",-0.1845,0,7751.937984,0.051995
MasterCard: Debit/Credit in USD,"$8,112.00",Panama,yyy,USD,USD,8112,10000,0,-1888,7751.937984,0.046448
VISA: Debit/Credit in USD,"$8,112.00",Panama,yyy,USD,USD,8112,10000,0,-1888,7751.937984,0.046448
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Panama,yyy,USD,CAD,10000,"12,921.81",-0.226114608,0,10016.90698,-0.001687844
International Bank Transfer in US Dollars (USD),"$7,877.00",Panama,yyy,USD,USD,7877,10000,0,-2123,7751.937984,0.016133
MasterCard: Debit/Credit in PGK,"26,608.00 K",Papua New Guinea,yyy,USD,PGK,26608,"32,566.84",-0.182972619,0,25245.6124,0.053965322
Visa: Debit/Credit in PGK,"26,608.00 K",Papua New Guinea,yyy,USD,PGK,26608,"32,566.84",-0.182972619,0,25245.6124,0.053965322
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Papua New Guinea,yyy,USD,CAD,10000,"12,918.96",-0.225943884,0,10014.69767,-0.00146761
International Bank Transfer in US Dollars (USD),"$7,879.00",Papua New Guinea,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
Domestic Bank Transfer in New Zealand Dollar (NZD),"$11,810.00",Papua New Guinea,yyy,USD,NZD,11810,"14,962.34",-0.21068496,0,11598.71318,0.018216402
VISA: Debit/Credit in PYG,"?47,619,600.00",Paraguay,yyy,USD,PYG,47619600,"585,50,473.81",-0.186691466,0,45387964.19,0.049168008
MasterCard: Debit/Credit in PYG,"?47,619,600.00",Paraguay,yyy,USD,PYG,47619600,"585,50,473.81",-0.186691466,0,45387964.19,0.049168008
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Paraguay,yyy,USD,CAD,10000,"12,918.96",-0.225943884,0,10014.69767,-0.00146761
International Bank Transfer in US Dollars (USD),"$7,879.00",Paraguay,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
VISA: Debit/Credit in USD,"$8,114.00",Paraguay,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
MasterCard: Debit/Credit in USD,"$8,114.00",Paraguay,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
VISA: Debit/Credit in PEN,"S/.26,882.00",Peru,yyy,USD,PEN,26882,"32,982.78",-0.184968641,0,25568.04651,0.051390453
MasterCard: Debit/Credit in PEN,"S/.26,882.00",Peru,yyy,USD,PEN,26882,"32,982.78",-0.184968641,0,25568.04651,0.051390453
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Peru,yyy,USD,CAD,10000,"12,924.41",-0.22627029,0,10018.92248,-0.001888674
International Bank Transfer in US Dollars (USD),"$7,879.00",Peru,yyy,USD,USD,7879,10000,0,-2121,7751.937984,0.016391
International Bank Transfer in British Pounds (GBP),"£6,065.00",Peru,yyy,USD,GBP,6065,"7,653.41",-0.207542782,0,5932.875969,0.022269812
International Bank Transfer in Euros (EUR),"6.776,00 €",Peru,yyy,USD,EUR,6776,"8,513.67",-0.204103518,0,6599.744186,0.026706461
VISA: Debit/Credit in USD,"$8,114.00",Peru,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
MasterCard: Debit/Credit in USD,"$8,114.00",Peru,yyy,USD,USD,8114,10000,0,-1886,7751.937984,0.046706
VISA: Debit/Credit in PHP,"?442,344.00",Philippines,yyy,USD,PHP,442344,"5,42,401.13",-0.184470726,0,420465.9922,0.052032764
MasterCard: Debit/Credit in PHP,"?442,344.00",Philippines,yyy,USD,PHP,442344,"5,42,401.13",-0.184470726,0,420465.9922,0.052032764
UnionPay Card in PHP,"?435,010.00",Philippines,yyy,USD,PHP,435010,"5,42,401.13",-0.197992084,0,420465.9922,0.034590212
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Philippines,yyy,USD,CAD,10000,"12,920.31",-0.226024763,0,10015.74419,-0.001571944
International Bank Transfer in US Dollars (USD),"$7,876.00",Philippines,yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
Bank Transfer from a Polish Z?oty (PLN) Account,"29,347.00 z?",Poland,yyy,USD,PLN,29347,"36,674.76",-0.199803898,0,28430.04651,0.032252972
VISA: Debit/Credit in PLN,"29,919.00 z?",Poland,yyy,USD,PLN,29919,"36,674.76",-0.18420734,0,28430.04651,0.052372531
MasterCard: Debit/Credit in PLN,"29,919.00 z?",Poland,yyy,USD,PLN,29919,"36,674.76",-0.18420734,0,28430.04651,0.052372531
Online Bank Transfer,"29,347.00 z?",Poland,yyy,USD,PLN,29347,"36,674.76",-0.199803898,0,28430.04651,0.032252972
International Bank Transfer in Canadian Dollars (CAD),"$10,000.00",Poland,yyy,USD,CAD,10000,"12,918.19",-0.225897746,0,10014.10078,-0.001408092
International Bank Transfer in US Dollars (USD),"$7,876.00",Poland,yyy,USD,USD,7876,10000,0,-2124,7751.937984,0.016004
American Express in EUR,"6.841,00 €",Poland,yyy,USD,EUR,6841,"8,513.67",-0.196468738,0,6599.744186,0.036555328
International Bank Transfer in British Pounds (GBP),"£6,065.00",Poland,yyy,USD,GBP,6065,"7,648.69",-0.207053757,0,5929.217054,0.022900654
Domestic Bank Transfer in Euros (EUR),"6.777,00 €",Portugal,yyy,USD,EUR,6777,"8,513.67",-0.20398606,0,6599.744186,0.026857983
VISA: Debit/Credit in EUR,"6.842,00 €",Portugal,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
MasterCard: Debit/Credit in EUR,"6.842,00 €",Portugal,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
American Express in EUR,"6.842,00 €",Portugal,yyy,USD,EUR,6842,"8,513.67",-0.19635128,0,6599.744186,0.036706849
PayPal in EUR,"6.908,00 €",Portugal,yyy,USD,EUR,6908,"8,513.67",-0.188599041,0,6599.744186,0.046707237
