0,1,2,3,4,5,6,7,8,9
PayPal in CAD,"$13,462.00",Canada,yyy,USD,CAD,13462.0,"12,918.53",0.042069027977641366,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",Canada,yyy,USD,USD,10030.0,10000,0.0,30.0
MasterCard: Debit/Credit in XAF,"5,886,000.00 Fr",Central African Republic,yyy,USD,XAF,5886000.0,"5,586,230.94",0.05366213162680302,0.0
VISA: Debit/Credit in XAF,"5,886,000.00 Fr",Central African Republic,yyy,USD,XAF,5886000.0,"5,586,230.94",0.05366213162680302,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Central African Republic,yyy,USD,USD,10000.0,10000,0.0,0.0
VISA: Debit/Credit in XAF,"5,886,000.00 Fr",Chad,yyy,USD,XAF,5886000.0,"5,586,230.94",0.05366213162680302,0.0
MasterCard: Debit/Credit in XAF,"5,886,000.00 Fr",Chad,yyy,USD,XAF,5886000.0,"5,586,230.94",0.05366213162680302,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chad,yyy,USD,USD,10000.0,10000,0.0,0.0
MasterCard: Debit/Credit in CLP,$7.027.000,Chile,yyy,USD,CLP,7027000.0,"6,667,819.65",0.05386773620969182,0.0
VISA: Debit/Credit in CLP,$7.027.000,Chile,yyy,USD,CLP,7027000.0,"6,667,819.65",0.05386773620969182,0.0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chile,yyy,USD,USD,10000.0,10000,0.0,0.0
??????????-Domestic RMB Transfer ????????????,"CNY69,726.00",China,yyy,USD,CNY,69726.0,"68,615.08",0.01619060999418784,0.0
???-Alipay,"CNY69,726.00",China,yyy,USD,CNY,69726.0,"68,615.08",0.01619060999418784,0.0
????-UnionPay,"CNY69,726.00",China,yyy,USD,CNY,69726.0,"68,615.08",0.01619060999418784,0.0
????-mastercard?????,"CNY72,367.00",China,yyy,USD,CNY,72367.0,"68,615.08",0.054680691183337515,0.0
???-VISA?????,"CNY72,367.00",China,yyy,USD,CNY,72367.0,"68,615.08",0.054680691183337515,0.0
International Bank Transfer in US Dollars (USD),"$10,030.00",China,yyy,USD,USD,10030.0,10000,0.0,30.0
Debit/Credit Card in COP,"COL$31.621.000,00",Colombia,yyy,USD,COP,31621000.0,"30,008,572.38",0.05373223356252181,0.0
