Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-08-01T00:00:00Z,DOP,497000.391919549
USD,10000.0,2018-08-01T00:00:00Z,KMF,4208838.904905949
USD,10000.0,2018-08-01T00:00:00Z,GEL,24499.3816478907
USD,10000.0,2018-08-01T00:00:00Z,MAD,94473.0761349886
USD,10000.0,2018-08-01T00:00:00Z,AZN,17014.3781992511
USD,10000.0,2018-08-01T00:00:00Z,TOP,22781.6446091007
USD,10000.0,2018-08-01T00:00:00Z,AZN,17014.3781992511
USD,10000.0,2018-08-01T00:00:00Z,PGK,32566.2553763802
USD,10000.0,2018-08-01T00:00:00Z,CNH,68216.7449072948
USD,10000.0,2018-08-01T00:00:00Z,UAH,268536.5369734626
USD,10000.0,2018-08-01T00:00:00Z,ERN,150000.0
USD,10000.0,2018-08-01T00:00:00Z,MRO,3555476.964545022
USD,10000.0,2018-08-01T00:00:00Z,CNY,68126.7034221796
USD,10000.0,2018-08-01T00:00:00Z,MRU,355547.6964545022
USD,10000.0,2018-08-01T00:00:00Z,BMD,10000.0
USD,10000.0,2018-08-01T00:00:00Z,PHP,530114.4460781678
USD,10000.0,2018-08-01T00:00:00Z,PYG,5.734665980608296E7
USD,10000.0,2018-08-01T00:00:00Z,JMD,1330012.102697106
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,COP,2.8904552554456223E7
USD,10000.0,2018-08-01T00:00:00Z,USD,10000.0
USD,10000.0,2018-08-01T00:00:00Z,GGP,7623.0431223171
USD,10000.0,2018-08-01T00:00:00Z,ETB,276938.4530189192
USD,10000.0,2018-08-01T00:00:00Z,VEF,99875.0
USD,10000.0,2018-08-01T00:00:00Z,SOS,5808025.460960219
USD,10000.0,2018-08-01T00:00:00Z,VEF,99875.0
USD,10000.0,2018-08-01T00:00:00Z,VUV,1116343.1612261229
USD,10000.0,2018-08-01T00:00:00Z,LAK,8.446517643833053E7
USD,10000.0,2018-08-01T00:00:00Z,BND,13618.7467115808
USD,10000.0,2018-08-01T00:00:00Z,ZMW,99476.0328017926
USD,10000.0,2018-08-01T00:00:00Z,LRD,1514939.431574411
USD,10000.0,2018-08-01T00:00:00Z,ALL,1075918.7625130615
USD,10000.0,2018-08-01T00:00:00Z,GHS,47777.6774769718
USD,10000.0,2018-08-01T00:00:00Z,EUR,8555.1113968465
USD,10000.0,2018-08-01T00:00:00Z,ZMW,99476.0328017926
USD,10000.0,2018-08-01T00:00:00Z,SPL,1666.66666
USD,10000.0,2018-08-01T00:00:00Z,TRY,49202.289560439
USD,10000.0,2018-08-01T00:00:00Z,ILS,36679.8546482329
USD,10000.0,2018-08-01T00:00:00Z,GHS,47777.6774769718
USD,10000.0,2018-08-01T00:00:00Z,GYD,2090402.5039848485
USD,10000.0,2018-08-01T00:00:00Z,KPW,9000039.80776763
USD,10000.0,2018-08-01T00:00:00Z,BOB,69045.1067656712
USD,10000.0,2018-08-01T00:00:00Z,MDL,165727.9660384709
