Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
CAD,1000.0,2018-08-20T00:00:00Z,GHS,3714.7200495778
CAD,1000.0,2018-08-20T00:00:00Z,GYD,160108.5590092204
CAD,1000.0,2018-08-20T00:00:00Z,KPW,689134.7048386601
CAD,1000.0,2018-08-20T00:00:00Z,BOB,5284.8458795642
CAD,1000.0,2018-08-20T00:00:00Z,MDL,12639.9102751318
CAD,1000.0,2018-08-20T00:00:00Z,AMD,369898.9034245451
CAD,1000.0,2018-08-20T00:00:00Z,TRY,4600.7022296368
CAD,1000.0,2018-08-20T00:00:00Z,LBP,1154244.9093673746
CAD,1000.0,2018-08-20T00:00:00Z,JOD,542.8587998285
CAD,1000.0,2018-08-20T00:00:00Z,HKD,6010.2893604796
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,LSL,11299.2369196025
CAD,1000.0,2018-08-20T00:00:00Z,CAD,1000.0
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,MUR,26580.2100036457
CAD,1000.0,2018-08-20T00:00:00Z,IMP,600.6777207462
CAD,1000.0,2018-08-20T00:00:00Z,RON,3116.6940305327
CAD,1000.0,2018-08-20T00:00:00Z,GIP,600.6777207462
CAD,1000.0,2018-08-20T00:00:00Z,RON,3116.6940305327
CAD,1000.0,2018-08-20T00:00:00Z,NGN,276369.1303352999
CAD,1000.0,2018-08-20T00:00:00Z,CRC,434960.4908886656
CAD,1000.0,2018-08-20T00:00:00Z,PKR,94553.4332871326
CAD,1000.0,2018-08-20T00:00:00Z,ANG,1378.2726525884
CAD,1000.0,2018-08-20T00:00:00Z,SRD,5695.9488658249
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,SAR,2871.2559934512
CAD,1000.0,2018-08-20T00:00:00Z,TTD,5157.2650267956
CAD,1000.0,2018-08-20T00:00:00Z,MVR,11829.0546946233
CAD,1000.0,2018-08-20T00:00:00Z,SRD,5695.9488658249
CAD,1000.0,2018-08-20T00:00:00Z,INR,53440.5745855839
CAD,1000.0,2018-08-20T00:00:00Z,KRW,856973.8321509516
CAD,1000.0,2018-08-20T00:00:00Z,JPY,84593.1401553731
CAD,1000.0,2018-08-20T00:00:00Z,AOA,205371.2307162859
CAD,1000.0,2018-08-20T00:00:00Z,PLN,2881.4567473286
CAD,1000.0,2018-08-20T00:00:00Z,SBD,6082.0446345274
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,MWK,556154.8449104135
CAD,1000.0,2018-08-20T00:00:00Z,MGA,2540796.5549915195
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,EUR,669.4324149371
CAD,1000.0,2018-08-20T00:00:00Z,MGA,2540796.5549915195
CAD,1000.0,2018-08-20T00:00:00Z,BAM,1309.2960001063
CAD,1000.0,2018-08-20T00:00:00Z,EGP,13697.3062381954
CAD,1000.0,2018-08-20T00:00:00Z,NIO,24404.8767016698
CAD,1000.0,2018-08-20T00:00:00Z,NZD,1155.7974828908
CAD,1000.0,2018-08-20T00:00:00Z,BRL,2995.071493312
