Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
CAD,10000.0,2018-08-20T00:00:00Z,MMK,1.1399164022103705E7
CAD,10000.0,2018-08-20T00:00:00Z,NOK,64729.7392127743
CAD,10000.0,2018-08-20T00:00:00Z,SYP,3943404.400712173
CAD,10000.0,2018-08-20T00:00:00Z,XBT,1.1797724867
CAD,10000.0,2018-08-20T00:00:00Z,LKR,1228663.8354366224
CAD,10000.0,2018-08-20T00:00:00Z,CZK,171902.6219682218
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,XCD,20692.3428589463
CAD,10000.0,2018-08-20T00:00:00Z,HTG,514294.8547405574
CAD,10000.0,2018-08-20T00:00:00Z,BHD,2878.9126761004
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,KZT,2758880.9192930013
CAD,10000.0,2018-08-20T00:00:00Z,SZL,112992.3691960249
CAD,10000.0,2018-08-20T00:00:00Z,YER,1916096.8596674982
CAD,10000.0,2018-08-20T00:00:00Z,AFN,556449.8029588319
CAD,10000.0,2018-08-20T00:00:00Z,AWG,13705.4619420736
CAD,10000.0,2018-08-20T00:00:00Z,NPR,859057.2364632618
CAD,10000.0,2018-08-20T00:00:00Z,MNT,1.88216741347195E7
CAD,10000.0,2018-08-20T00:00:00Z,GBP,6006.777207462
CAD,10000.0,2018-08-20T00:00:00Z,BYN,15718.9332050725
CAD,10000.0,2018-08-20T00:00:00Z,HUF,2163232.585842153
CAD,10000.0,2018-08-20T00:00:00Z,BYN,15718.9332050725
CAD,10000.0,2018-08-20T00:00:00Z,BIF,1.36365141742662E7
CAD,10000.0,2018-08-20T00:00:00Z,XDR,5507.0934861045
CAD,10000.0,2018-08-20T00:00:00Z,BZD,15398.3257755032
CAD,10000.0,2018-08-20T00:00:00Z,MOP,61905.9804129397
CAD,10000.0,2018-08-20T00:00:00Z,NAD,112992.3691960249
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,TMT,26798.3974418914
CAD,10000.0,2018-08-20T00:00:00Z,PEN,25379.9045037135
CAD,10000.0,2018-08-20T00:00:00Z,WST,20198.932403729
CAD,10000.0,2018-08-20T00:00:00Z,TMT,26798.3974418914
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,GTQ,57354.1685293877
CAD,10000.0,2018-08-20T00:00:00Z,CLP,5112154.106223997
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,TND,21144.6161575777
CAD,10000.0,2018-08-20T00:00:00Z,SLL,6.459229861072949E7
CAD,10000.0,2018-08-20T00:00:00Z,DOP,381471.5732255728
CAD,10000.0,2018-08-20T00:00:00Z,KMF,3293391.5895365123
CAD,10000.0,2018-08-20T00:00:00Z,GEL,19611.5279518682
CAD,10000.0,2018-08-20T00:00:00Z,MAD,72951.9670412766
CAD,10000.0,2018-08-20T00:00:00Z,AZN,13006.8819531745
CAD,10000.0,2018-08-20T00:00:00Z,TOP,17762.9095209189
CAD,10000.0,2018-08-20T00:00:00Z,AZN,13006.8819531745
CAD,10000.0,2018-08-20T00:00:00Z,PGK,24938.8456456392
CAD,10000.0,2018-08-20T00:00:00Z,CNH,52349.5016469356
CAD,10000.0,2018-08-20T00:00:00Z,UAH,213836.2274364508
CAD,10000.0,2018-08-20T00:00:00Z,ERN,114850.2397380472
CAD,10000.0,2018-08-20T00:00:00Z,MRO,2736977.287131832
CAD,10000.0,2018-08-20T00:00:00Z,CNY,52657.6673323346
CAD,10000.0,2018-08-20T00:00:00Z,MRU,273697.7287131833
CAD,10000.0,2018-08-20T00:00:00Z,BMD,7656.6826492032
CAD,10000.0,2018-08-20T00:00:00Z,PHP,408428.3014635872
CAD,10000.0,2018-08-20T00:00:00Z,PYG,4.4090620076707125E7
CAD,10000.0,2018-08-20T00:00:00Z,JMD,1033857.4764887062
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,COP,2.3221468605985686E7
CAD,10000.0,2018-08-20T00:00:00Z,USD,7656.6826492032
CAD,10000.0,2018-08-20T00:00:00Z,GGP,6006.777207462
CAD,10000.0,2018-08-20T00:00:00Z,ETB,212053.1182194043
CAD,10000.0,2018-08-20T00:00:00Z,VEF,76471.1179589165
CAD,10000.0,2018-08-20T00:00:00Z,SOS,4425198.731544183
CAD,10000.0,2018-08-20T00:00:00Z,VEF,76471.1179589165
CAD,10000.0,2018-08-20T00:00:00Z,VUV,861586.8361514901
CAD,10000.0,2018-08-20T00:00:00Z,LAK,6.519759327838616E7
CAD,10000.0,2018-08-20T00:00:00Z,BND,10496.4755347592
CAD,10000.0,2018-08-20T00:00:00Z,ZMW,78648.112964159
CAD,10000.0,2018-08-20T00:00:00Z,LRD,1182781.8726433245
CAD,10000.0,2018-08-20T00:00:00Z,ALL,843289.7323532954
CAD,10000.0,2018-08-20T00:00:00Z,GHS,37147.2004957783
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,ZMW,78648.112964159
CAD,10000.0,2018-08-20T00:00:00Z,SPL,1276.1137697627
CAD,10000.0,2018-08-20T00:00:00Z,TRY,46007.0222963676
CAD,10000.0,2018-08-20T00:00:00Z,ILS,28055.4192925387
CAD,10000.0,2018-08-20T00:00:00Z,GHS,37147.2004957783
CAD,10000.0,2018-08-20T00:00:00Z,GYD,1601085.590092204
CAD,10000.0,2018-08-20T00:00:00Z,KPW,6891347.048386602
CAD,10000.0,2018-08-20T00:00:00Z,BOB,52848.4587956423
CAD,10000.0,2018-08-20T00:00:00Z,MDL,126399.1027513184
CAD,10000.0,2018-08-20T00:00:00Z,AMD,3698989.0342454514
CAD,10000.0,2018-08-20T00:00:00Z,TRY,46007.0222963676
CAD,10000.0,2018-08-20T00:00:00Z,LBP,1.1542449093673747E7
CAD,10000.0,2018-08-20T00:00:00Z,JOD,5428.587998285
CAD,10000.0,2018-08-20T00:00:00Z,HKD,60102.8936047959
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,LSL,112992.3691960249
CAD,10000.0,2018-08-20T00:00:00Z,CAD,10000.0
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,MUR,265802.100036457
CAD,10000.0,2018-08-20T00:00:00Z,IMP,6006.777207462
CAD,10000.0,2018-08-20T00:00:00Z,RON,31166.9403053272
CAD,10000.0,2018-08-20T00:00:00Z,GIP,6006.777207462
CAD,10000.0,2018-08-20T00:00:00Z,RON,31166.9403053272
CAD,10000.0,2018-08-20T00:00:00Z,NGN,2763691.3033529986
CAD,10000.0,2018-08-20T00:00:00Z,CRC,4349604.908886656
CAD,10000.0,2018-08-20T00:00:00Z,PKR,945534.3328713264
CAD,10000.0,2018-08-20T00:00:00Z,ANG,13782.7265258838
CAD,10000.0,2018-08-20T00:00:00Z,SRD,56959.4886582488
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,SAR,28712.5599345118
CAD,10000.0,2018-08-20T00:00:00Z,TTD,51572.6502679557
CAD,10000.0,2018-08-20T00:00:00Z,MVR,118290.5469462329
CAD,10000.0,2018-08-20T00:00:00Z,SRD,56959.4886582488
CAD,10000.0,2018-08-20T00:00:00Z,INR,534405.7458558393
CAD,10000.0,2018-08-20T00:00:00Z,KRW,8569738.321509516
CAD,10000.0,2018-08-20T00:00:00Z,JPY,845931.4015537311
CAD,10000.0,2018-08-20T00:00:00Z,AOA,2053712.3071628588
CAD,10000.0,2018-08-20T00:00:00Z,PLN,28814.5674732864
CAD,10000.0,2018-08-20T00:00:00Z,SBD,60820.446345274
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,MWK,5561548.449104136
CAD,10000.0,2018-08-20T00:00:00Z,MGA,2.5407965549915195E7
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,EUR,6694.3241493706
CAD,10000.0,2018-08-20T00:00:00Z,MGA,2.5407965549915195E7
CAD,10000.0,2018-08-20T00:00:00Z,BAM,13092.9600010635
CAD,10000.0,2018-08-20T00:00:00Z,EGP,136973.0623819545
CAD,10000.0,2018-08-20T00:00:00Z,NIO,244048.7670166983
CAD,10000.0,2018-08-20T00:00:00Z,NZD,11557.9748289082
CAD,10000.0,2018-08-20T00:00:00Z,BRL,29950.7149331198
