Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,10000.0,2018-07-04T00:00:00Z,SAR,37500.0
USD,10000.0,2018-07-04T00:00:00Z,TTD,67286.403934
USD,10000.0,2018-07-04T00:00:00Z,MVR,154155.556643
USD,10000.0,2018-07-04T00:00:00Z,SRD,74657.341809
USD,10000.0,2018-07-04T00:00:00Z,INR,685398.3791749999
USD,10000.0,2018-07-04T00:00:00Z,KRW,1.114302364686907E7
USD,10000.0,2018-07-04T00:00:00Z,JPY,1104046.0806353507
USD,10000.0,2018-07-04T00:00:00Z,AOA,2514262.453379
USD,10000.0,2018-07-04T00:00:00Z,PLN,37707.5660182479
USD,10000.0,2018-07-04T00:00:00Z,SBD,78221.252191422
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,MWK,7260354.761663907
USD,10000.0,2018-07-04T00:00:00Z,MGA,3.3103149076057E7
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,EUR,8576.8389440436
USD,10000.0,2018-07-04T00:00:00Z,MGA,3.3103149076057E7
USD,10000.0,2018-07-04T00:00:00Z,BAM,16774.8389119288
USD,10000.0,2018-07-04T00:00:00Z,EGP,179082.636033
USD,10000.0,2018-07-04T00:00:00Z,NIO,315567.157730834
USD,10000.0,2018-07-04T00:00:00Z,NZD,14810.0740322842
USD,10000.0,2018-07-04T00:00:00Z,BRL,38975.4656418113
