Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
CAD,1000.0,2018-08-21T00:00:00Z,MAD,7299.3034010732
CAD,1000.0,2018-08-21T00:00:00Z,AZN,1301.2669855588
CAD,1000.0,2018-08-21T00:00:00Z,TOP,1774.98733808
CAD,1000.0,2018-08-21T00:00:00Z,AZN,1301.2669855588
CAD,1000.0,2018-08-21T00:00:00Z,PGK,2499.4027843364
CAD,1000.0,2018-08-21T00:00:00Z,CNH,5241.1770829942
CAD,1000.0,2018-08-21T00:00:00Z,UAH,21232.5548986369
CAD,1000.0,2018-08-21T00:00:00Z,ERN,11501.436271246
CAD,1000.0,2018-08-21T00:00:00Z,MRO,274071.4284685072
CAD,1000.0,2018-08-21T00:00:00Z,CNY,5255.905766126
CAD,1000.0,2018-08-21T00:00:00Z,MRU,27407.1428468507
CAD,1000.0,2018-08-21T00:00:00Z,BMD,766.7624180831
CAD,1000.0,2018-08-21T00:00:00Z,PHP,40896.2317571126
CAD,1000.0,2018-08-21T00:00:00Z,PYG,4412493.079428674
CAD,1000.0,2018-08-21T00:00:00Z,JMD,104363.1981876215
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,COP,2324866.570591466
CAD,1000.0,2018-08-21T00:00:00Z,USD,766.7624180831
CAD,1000.0,2018-08-21T00:00:00Z,GGP,598.8327067628
CAD,1000.0,2018-08-21T00:00:00Z,ETB,21240.9521337809
CAD,1000.0,2018-08-21T00:00:00Z,VEF,7658.0396506046
CAD,1000.0,2018-08-21T00:00:00Z,SOS,443092.4787994743
CAD,1000.0,2018-08-21T00:00:00Z,VEF,7658.0396506046
CAD,1000.0,2018-08-21T00:00:00Z,VUV,86158.8254516446
CAD,1000.0,2018-08-21T00:00:00Z,LAK,6525149.513938901
CAD,1000.0,2018-08-21T00:00:00Z,BND,1049.7366742101
CAD,1000.0,2018-08-21T00:00:00Z,ZMW,7847.8562007334
CAD,1000.0,2018-08-21T00:00:00Z,LRD,118231.213991254
CAD,1000.0,2018-08-21T00:00:00Z,ALL,83920.2373107165
CAD,1000.0,2018-08-21T00:00:00Z,GHS,3686.0864796446
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,ZMW,7847.8562007334
CAD,1000.0,2018-08-21T00:00:00Z,SPL,127.793735836
CAD,1000.0,2018-08-21T00:00:00Z,TRY,4676.0248047139
CAD,1000.0,2018-08-21T00:00:00Z,ILS,2802.723817932
CAD,1000.0,2018-08-21T00:00:00Z,GHS,3686.0864796446
CAD,1000.0,2018-08-21T00:00:00Z,GYD,159453.3545400664
CAD,1000.0,2018-08-21T00:00:00Z,KPW,690106.6179097475
CAD,1000.0,2018-08-21T00:00:00Z,BOB,5296.642986346
CAD,1000.0,2018-08-21T00:00:00Z,MDL,12742.1572689407
CAD,1000.0,2018-08-21T00:00:00Z,AMD,370427.9368257936
CAD,1000.0,2018-08-21T00:00:00Z,TRY,4676.0248047139
CAD,1000.0,2018-08-21T00:00:00Z,LBP,1155894.345260226
CAD,1000.0,2018-08-21T00:00:00Z,JOD,543.6345544209
CAD,1000.0,2018-08-21T00:00:00Z,HKD,6018.5877263364
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,LSL,11129.8904649939
CAD,1000.0,2018-08-21T00:00:00Z,CAD,1000.0
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,MUR,26653.0804492278
CAD,1000.0,2018-08-21T00:00:00Z,IMP,598.8327067628
CAD,1000.0,2018-08-21T00:00:00Z,RON,3100.7769393622
CAD,1000.0,2018-08-21T00:00:00Z,GIP,598.8327067628
CAD,1000.0,2018-08-21T00:00:00Z,RON,3100.7769393622
CAD,1000.0,2018-08-21T00:00:00Z,NGN,276742.7370697864
CAD,1000.0,2018-08-21T00:00:00Z,CRC,435452.8906794582
CAD,1000.0,2018-08-21T00:00:00Z,PKR,94101.3274030006
CAD,1000.0,2018-08-21T00:00:00Z,ANG,1379.4165237422
CAD,1000.0,2018-08-21T00:00:00Z,SRD,5714.8682988185
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,SAR,2875.3590678115
CAD,1000.0,2018-08-21T00:00:00Z,TTD,5165.0243392165
CAD,1000.0,2018-08-21T00:00:00Z,MVR,11839.8851713489
CAD,1000.0,2018-08-21T00:00:00Z,SRD,5714.8682988185
CAD,1000.0,2018-08-21T00:00:00Z,INR,53505.9466847096
CAD,1000.0,2018-08-21T00:00:00Z,KRW,856945.8466749634
CAD,1000.0,2018-08-21T00:00:00Z,JPY,84304.4839667836
CAD,1000.0,2018-08-21T00:00:00Z,AOA,209026.3770894513
CAD,1000.0,2018-08-21T00:00:00Z,PLN,2875.0413497714
CAD,1000.0,2018-08-21T00:00:00Z,SBD,6160.6892940217
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,MWK,557007.8014836339
CAD,1000.0,2018-08-21T00:00:00Z,MGA,2532899.4311212376
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,EUR,667.2491092191
CAD,1000.0,2018-08-21T00:00:00Z,MGA,2532899.4311212376
CAD,1000.0,2018-08-21T00:00:00Z,BAM,1305.025825284
CAD,1000.0,2018-08-21T00:00:00Z,EGP,13732.1088244299
CAD,1000.0,2018-08-21T00:00:00Z,NIO,24391.1806166518
CAD,1000.0,2018-08-21T00:00:00Z,NZD,1154.7435714255
CAD,1000.0,2018-08-21T00:00:00Z,BRL,3041.0941380357
