Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,5000.0,2018-08-20T00:00:00Z,UAH,139640.257559
USD,5000.0,2018-08-20T00:00:00Z,ERN,75000.0
USD,5000.0,2018-08-20T00:00:00Z,MRO,1787312.7387725
USD,5000.0,2018-08-20T00:00:00Z,CNY,34386.7375369246
USD,5000.0,2018-08-20T00:00:00Z,MRU,178731.27387725
USD,5000.0,2018-08-20T00:00:00Z,BMD,5000.0
USD,5000.0,2018-08-20T00:00:00Z,PHP,266713.6148747744
USD,5000.0,2018-08-20T00:00:00Z,PYG,2.8792247306538E7
USD,5000.0,2018-08-20T00:00:00Z,JMD,675134.0782005001
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,COP,1.5164183805112E7
USD,5000.0,2018-08-20T00:00:00Z,USD,5000.0
USD,5000.0,2018-08-20T00:00:00Z,GGP,3922.5716166303
USD,5000.0,2018-08-20T00:00:00Z,ETB,138475.8438705
USD,5000.0,2018-08-20T00:00:00Z,VEF,49937.5
USD,5000.0,2018-08-20T00:00:00Z,SOS,2889762.4038294996
USD,5000.0,2018-08-20T00:00:00Z,VEF,49937.5
USD,5000.0,2018-08-20T00:00:00Z,VUV,562637.1599985
USD,5000.0,2018-08-20T00:00:00Z,LAK,4.2575614182711E7
USD,5000.0,2018-08-20T00:00:00Z,BND,6854.4538252814
USD,5000.0,2018-08-20T00:00:00Z,ZMW,51359.1306885
USD,5000.0,2018-08-20T00:00:00Z,LRD,772385.3311109999
USD,5000.0,2018-08-20T00:00:00Z,ALL,550688.706186
USD,5000.0,2018-08-20T00:00:00Z,GHS,24258.0254385
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,ZMW,51359.1306885
USD,5000.0,2018-08-20T00:00:00Z,SPL,833.33333
USD,5000.0,2018-08-20T00:00:00Z,TRY,30043.7045677711
USD,5000.0,2018-08-20T00:00:00Z,ILS,18320.8711774534
USD,5000.0,2018-08-20T00:00:00Z,GHS,24258.0254385
USD,5000.0,2018-08-20T00:00:00Z,GYD,1045547.8328194999
USD,5000.0,2018-08-20T00:00:00Z,KPW,4500217.237751
USD,5000.0,2018-08-20T00:00:00Z,BOB,34511.329003
USD,5000.0,2018-08-20T00:00:00Z,MDL,82541.6884455
USD,5000.0,2018-08-20T00:00:00Z,AMD,2415529.8082195
USD,5000.0,2018-08-20T00:00:00Z,TRY,30043.7045677711
USD,5000.0,2018-08-20T00:00:00Z,LBP,7537500.0
USD,5000.0,2018-08-20T00:00:00Z,JOD,3545.0
USD,5000.0,2018-08-20T00:00:00Z,HKD,39248.6513797532
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,LSL,73786.7653479045
USD,5000.0,2018-08-20T00:00:00Z,CAD,6530.2432255311
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,MUR,173575.2363095
USD,5000.0,2018-08-20T00:00:00Z,IMP,3922.5716166303
USD,5000.0,2018-08-20T00:00:00Z,RON,20352.7700789394
USD,5000.0,2018-08-20T00:00:00Z,GIP,3922.5716166303
USD,5000.0,2018-08-20T00:00:00Z,RON,20352.7700789394
USD,5000.0,2018-08-20T00:00:00Z,NGN,1804757.641118
USD,5000.0,2018-08-20T00:00:00Z,CRC,2840397.7989993687
USD,5000.0,2018-08-20T00:00:00Z,PKR,617456.917174
USD,5000.0,2018-08-20T00:00:00Z,ANG,9000.4556525
USD,5000.0,2018-08-20T00:00:00Z,SRD,37195.9314940242
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,SAR,18750.0
USD,5000.0,2018-08-20T00:00:00Z,TTD,33678.1950035
USD,5000.0,2018-08-20T00:00:00Z,MVR,77246.604284
USD,5000.0,2018-08-20T00:00:00Z,SRD,37195.9314940242
USD,5000.0,2018-08-20T00:00:00Z,INR,348979.9501559963
USD,5000.0,2018-08-20T00:00:00Z,KRW,5596247.561861135
USD,5000.0,2018-08-20T00:00:00Z,JPY,552413.7804260239
USD,5000.0,2018-08-20T00:00:00Z,AOA,1341124.088104
USD,5000.0,2018-08-20T00:00:00Z,PLN,18816.6134039036
USD,5000.0,2018-08-20T00:00:00Z,SBD,39717.230772
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,MWK,3631826.4083225
USD,5000.0,2018-08-20T00:00:00Z,MGA,1.6592019490686E7
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,EUR,4371.5564925936
USD,5000.0,2018-08-20T00:00:00Z,MGA,1.6592019490686E7
USD,5000.0,2018-08-20T00:00:00Z,BAM,8550.0213349094
USD,5000.0,2018-08-20T00:00:00Z,EGP,89446.74127
USD,5000.0,2018-08-20T00:00:00Z,NIO,159369.780751
USD,5000.0,2018-08-20T00:00:00Z,NZD,7547.6386827336
USD,5000.0,2018-08-20T00:00:00Z,BRL,19558.5453291817
