Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
USD,1000.0,2018-08-20T00:00:00Z,MMK,1488786.2726411999
USD,1000.0,2018-08-20T00:00:00Z,NOK,8454.0188196922
USD,1000.0,2018-08-20T00:00:00Z,SYP,515027.7974656
USD,1000.0,2018-08-20T00:00:00Z,XBT,0.1540840258
USD,1000.0,2018-08-20T00:00:00Z,LKR,160469.4737563
USD,1000.0,2018-08-20T00:00:00Z,CZK,22451.3186511801
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,XCD,2702.5206355
USD,1000.0,2018-08-20T00:00:00Z,HTG,67169.4098219
USD,1000.0,2018-08-20T00:00:00Z,BHD,376.0
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,KZT,360323.2686652
USD,1000.0,2018-08-20T00:00:00Z,SZL,14757.3530695809
USD,1000.0,2018-08-20T00:00:00Z,YER,250251.5707461
USD,1000.0,2018-08-20T00:00:00Z,AFN,72675.0511224
USD,1000.0,2018-08-20T00:00:00Z,AWG,1790.0
USD,1000.0,2018-08-20T00:00:00Z,NPR,112197.0539751528
USD,1000.0,2018-08-20T00:00:00Z,MNT,2458202.2002281
USD,1000.0,2018-08-20T00:00:00Z,GBP,784.5143233261
USD,1000.0,2018-08-20T00:00:00Z,BYN,2052.9691415
USD,1000.0,2018-08-20T00:00:00Z,HUF,282528.6987788748
USD,1000.0,2018-08-20T00:00:00Z,BYN,2052.9691415
USD,1000.0,2018-08-20T00:00:00Z,BIF,1780995.0861272
USD,1000.0,2018-08-20T00:00:00Z,XDR,719.2531986
USD,1000.0,2018-08-20T00:00:00Z,BZD,2011.0962516
USD,1000.0,2018-08-20T00:00:00Z,MOP,8085.2221842292
USD,1000.0,2018-08-20T00:00:00Z,NAD,14757.3530695809
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,TMT,3500.001067
USD,1000.0,2018-08-20T00:00:00Z,PEN,3314.738989
USD,1000.0,2018-08-20T00:00:00Z,WST,2638.0788298482
USD,1000.0,2018-08-20T00:00:00Z,TMT,3500.001067
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,GTQ,7490.7334099
USD,1000.0,2018-08-20T00:00:00Z,CLP,667672.1944007999
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,TND,2761.5897283895
USD,1000.0,2018-08-20T00:00:00Z,SLL,8436068.4084839
USD,1000.0,2018-08-20T00:00:00Z,DOP,49822.0431357794
USD,1000.0,2018-08-20T00:00:00Z,KMF,430132.962331835
USD,1000.0,2018-08-20T00:00:00Z,GEL,2561.360951
USD,1000.0,2018-08-20T00:00:00Z,MAD,9527.8817712092
USD,1000.0,2018-08-20T00:00:00Z,AZN,1698.7620552
USD,1000.0,2018-08-20T00:00:00Z,TOP,2319.922391294
USD,1000.0,2018-08-20T00:00:00Z,AZN,1698.7620552
USD,1000.0,2018-08-20T00:00:00Z,PGK,3257.1345566
USD,1000.0,2018-08-20T00:00:00Z,CNH,6837.0995697966
USD,1000.0,2018-08-20T00:00:00Z,UAH,27928.0515118
USD,1000.0,2018-08-20T00:00:00Z,ERN,15000.0
USD,1000.0,2018-08-20T00:00:00Z,MRO,357462.5477545
USD,1000.0,2018-08-20T00:00:00Z,CNY,6877.3475073849
USD,1000.0,2018-08-20T00:00:00Z,MRU,35746.25477545
USD,1000.0,2018-08-20T00:00:00Z,BMD,1000.0
USD,1000.0,2018-08-20T00:00:00Z,PHP,53342.7229749549
USD,1000.0,2018-08-20T00:00:00Z,PYG,5758449.4613076
USD,1000.0,2018-08-20T00:00:00Z,JMD,135026.8156401
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,COP,3032836.7610224
USD,1000.0,2018-08-20T00:00:00Z,USD,1000.0
USD,1000.0,2018-08-20T00:00:00Z,GGP,784.5143233261
USD,1000.0,2018-08-20T00:00:00Z,ETB,27695.1687741
USD,1000.0,2018-08-20T00:00:00Z,VEF,9987.5
USD,1000.0,2018-08-20T00:00:00Z,SOS,577952.4807659
USD,1000.0,2018-08-20T00:00:00Z,VEF,9987.5
USD,1000.0,2018-08-20T00:00:00Z,VUV,112527.4319997
USD,1000.0,2018-08-20T00:00:00Z,LAK,8515122.8365422
USD,1000.0,2018-08-20T00:00:00Z,BND,1370.8907650563
USD,1000.0,2018-08-20T00:00:00Z,ZMW,10271.8261377
USD,1000.0,2018-08-20T00:00:00Z,LRD,154477.0662222
USD,1000.0,2018-08-20T00:00:00Z,ALL,110137.7412372
USD,1000.0,2018-08-20T00:00:00Z,GHS,4851.6050877
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,ZMW,10271.8261377
USD,1000.0,2018-08-20T00:00:00Z,SPL,166.666666
USD,1000.0,2018-08-20T00:00:00Z,TRY,6008.7409135542
USD,1000.0,2018-08-20T00:00:00Z,ILS,3664.1742354907
USD,1000.0,2018-08-20T00:00:00Z,GHS,4851.6050877
USD,1000.0,2018-08-20T00:00:00Z,GYD,209109.5665639
USD,1000.0,2018-08-20T00:00:00Z,KPW,900043.4475501999
USD,1000.0,2018-08-20T00:00:00Z,BOB,6902.2658006
USD,1000.0,2018-08-20T00:00:00Z,MDL,16508.3376891
USD,1000.0,2018-08-20T00:00:00Z,AMD,483105.9616439
USD,1000.0,2018-08-20T00:00:00Z,TRY,6008.7409135542
USD,1000.0,2018-08-20T00:00:00Z,LBP,1507500.0
USD,1000.0,2018-08-20T00:00:00Z,JOD,709.0
USD,1000.0,2018-08-20T00:00:00Z,HKD,7849.7302759506
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,LSL,14757.3530695809
USD,1000.0,2018-08-20T00:00:00Z,CAD,1306.0486451062
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,MUR,34715.0472619
USD,1000.0,2018-08-20T00:00:00Z,IMP,784.5143233261
USD,1000.0,2018-08-20T00:00:00Z,RON,4070.5540157879
USD,1000.0,2018-08-20T00:00:00Z,GIP,784.5143233261
USD,1000.0,2018-08-20T00:00:00Z,RON,4070.5540157879
USD,1000.0,2018-08-20T00:00:00Z,NGN,360951.5282236
USD,1000.0,2018-08-20T00:00:00Z,CRC,568079.5597998737
USD,1000.0,2018-08-20T00:00:00Z,PKR,123491.3834348
USD,1000.0,2018-08-20T00:00:00Z,ANG,1800.0911305
USD,1000.0,2018-08-20T00:00:00Z,SRD,7439.1862988048
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,SAR,3750.0
USD,1000.0,2018-08-20T00:00:00Z,TTD,6735.6390007
USD,1000.0,2018-08-20T00:00:00Z,MVR,15449.3208568
USD,1000.0,2018-08-20T00:00:00Z,SRD,7439.1862988048
USD,1000.0,2018-08-20T00:00:00Z,INR,69795.9900311993
USD,1000.0,2018-08-20T00:00:00Z,KRW,1119249.512372227
USD,1000.0,2018-08-20T00:00:00Z,JPY,110482.7560852048
USD,1000.0,2018-08-20T00:00:00Z,AOA,268224.8176208001
USD,1000.0,2018-08-20T00:00:00Z,PLN,3763.3226807807
USD,1000.0,2018-08-20T00:00:00Z,SBD,7943.4461544
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,MWK,726365.2816645
USD,1000.0,2018-08-20T00:00:00Z,MGA,3318403.8981372
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,EUR,874.3112985187
USD,1000.0,2018-08-20T00:00:00Z,MGA,3318403.8981372
USD,1000.0,2018-08-20T00:00:00Z,BAM,1710.0042669819
USD,1000.0,2018-08-20T00:00:00Z,EGP,17889.348254
USD,1000.0,2018-08-20T00:00:00Z,NIO,31873.9561502
USD,1000.0,2018-08-20T00:00:00Z,NZD,1509.5277365467
USD,1000.0,2018-08-20T00:00:00Z,BRL,3911.7090658363
