Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
from,amount,timestamp,quotecurrency,mid
USD,1000.0,2018-08-19T00:00:00Z,CAD,1306.521066461
USD,1000.0,2018-08-19T00:00:00Z,EUR,873.5294839613
USD,1000.0,2018-08-19T00:00:00Z,MUR,35000.02214232
USD,1000.0,2018-08-19T00:00:00Z,IMP,784.3839564102
USD,1000.0,2018-08-19T00:00:00Z,RON,4068.3094844907
USD,1000.0,2018-08-19T00:00:00Z,GIP,784.3839564102
USD,1000.0,2018-08-19T00:00:00Z,RON,4068.3094844907
USD,1000.0,2018-08-19T00:00:00Z,NGN,360499.59020976
USD,1000.0,2018-08-19T00:00:00Z,CRC,568070.0073240438
USD,1000.0,2018-08-19T00:00:00Z,PKR,124020.1436044122
USD,1000.0,2018-08-19T00:00:00Z,ANG,1842.499971238
USD,1000.0,2018-08-19T00:00:00Z,SRD,7355.0000192547
USD,1000.0,2018-08-19T00:00:00Z,EUR,873.5294839613
USD,1000.0,2018-08-19T00:00:00Z,SAR,3750.0
USD,1000.0,2018-08-19T00:00:00Z,TTD,6731.999874263
USD,1000.0,2018-08-19T00:00:00Z,MVR,15670.0000761388
USD,1000.0,2018-08-19T00:00:00Z,SRD,7355.0000192547
USD,1000.0,2018-08-19T00:00:00Z,INR,69864.3314106919
USD,1000.0,2018-08-19T00:00:00Z,KRW,1119520.04395513
USD,1000.0,2018-08-19T00:00:00Z,JPY,110504.9978642036
USD,1000.0,2018-08-19T00:00:00Z,AOA,268600.4966375931
USD,1000.0,2018-08-19T00:00:00Z,PLN,3754.2862208524
USD,1000.0,2018-08-19T00:00:00Z,SBD,7961.7994112038
USD,1000.0,2018-08-19T00:00:00Z,EUR,873.5294839613
USD,1000.0,2018-08-19T00:00:00Z,MWK,723455.8521167663
USD,1000.0,2018-08-19T00:00:00Z,MGA,3334929.95292992
USD,1000.0,2018-08-19T00:00:00Z,EUR,873.5294839613
USD,1000.0,2018-08-19T00:00:00Z,EUR,873.5294839613
USD,1000.0,2018-08-19T00:00:00Z,MGA,3334929.95292992
USD,1000.0,2018-08-19T00:00:00Z,BAM,1708.475170616
USD,1000.0,2018-08-19T00:00:00Z,EGP,17882.5061013649
USD,1000.0,2018-08-19T00:00:00Z,NIO,31860.0006105503
USD,1000.0,2018-08-19T00:00:00Z,NZD,1506.5084848244
USD,1000.0,2018-08-19T00:00:00Z,BRL,3912.9829829623
