Terms,http://www.xe.com/legal/dfs.php,Privacy,http://www.xe.com/privacy.php
USD,5000.0,2018-08-19T00:00:00Z,DZD,597830.0094596898
USD,5000.0,2018-08-19T00:00:00Z,PAB,5000.0
USD,5000.0,2018-08-19T00:00:00Z,SGD,6855.1630735673
USD,5000.0,2018-08-19T00:00:00Z,JEP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,KGS,347278.5186777516
USD,5000.0,2018-08-19T00:00:00Z,XAF,2864988.898554045
USD,5000.0,2018-08-19T00:00:00Z,XAG,337.837574
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,CHF,4979.2073430029
USD,5000.0,2018-08-19T00:00:00Z,HRK,32498.9986411936
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,DJF,890499.0860511156
USD,5000.0,2018-08-19T00:00:00Z,TZS,1.13924839018616E7
USD,5000.0,2018-08-19T00:00:00Z,VND,1.1647144241308472E8
USD,5000.0,2018-08-19T00:00:00Z,XAU,4.220417
USD,5000.0,2018-08-19T00:00:00Z,AUD,6831.9222822332
USD,5000.0,2018-08-19T00:00:00Z,KHR,2.03250000000008E7
USD,5000.0,2018-08-19T00:00:00Z,IDR,7.305264089200519E7
USD,5000.0,2018-08-19T00:00:00Z,KYD,4100.16062
USD,5000.0,2018-08-19T00:00:00Z,BWP,54171.0044373955
USD,5000.0,2018-08-19T00:00:00Z,SHP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,TJS,47100.0003822939
USD,5000.0,2018-08-19T00:00:00Z,RWF,4322075.608780555
USD,5000.0,2018-08-19T00:00:00Z,DKK,32597.4098867476
USD,5000.0,2018-08-19T00:00:00Z,BGN,8542.3758530802
USD,5000.0,2018-08-19T00:00:00Z,MMK,7444809.89278
USD,5000.0,2018-08-19T00:00:00Z,NOK,42267.4917875643
USD,5000.0,2018-08-19T00:00:00Z,SYP,2576143.25924715
USD,5000.0,2018-08-19T00:00:00Z,XBT,0.7804045015
USD,5000.0,2018-08-19T00:00:00Z,LKR,802872.9974714313
USD,5000.0,2018-08-19T00:00:00Z,CZK,112324.6118637879
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,XCD,13512.322843
USD,5000.0,2018-08-19T00:00:00Z,HTG,339449.9969472484
USD,5000.0,2018-08-19T00:00:00Z,BHD,1880.0
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,KZT,1806474.9145501559
USD,5000.0,2018-08-19T00:00:00Z,SZL,73216.2259685263
USD,5000.0,2018-08-19T00:00:00Z,YER,1249749.9847418424
USD,5000.0,2018-08-19T00:00:00Z,AFN,363600.2724199031
USD,5000.0,2018-08-19T00:00:00Z,AWG,8950.0
USD,5000.0,2018-08-19T00:00:00Z,NPR,561534.5637134359
USD,5000.0,2018-08-19T00:00:00Z,MNT,1.2262500000000801E7
USD,5000.0,2018-08-19T00:00:00Z,GBP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,BYN,10225.0003822939
USD,5000.0,2018-08-19T00:00:00Z,HUF,1410170.4021199502
USD,5000.0,2018-08-19T00:00:00Z,BYN,10225.0003822939
USD,5000.0,2018-08-19T00:00:00Z,BIF,8804899.90234475
USD,5000.0,2018-08-19T00:00:00Z,XDR,3602.2794567073
USD,5000.0,2018-08-19T00:00:00Z,BZD,10076.5001766767
USD,5000.0,2018-08-19T00:00:00Z,MOP,40423.4226383972
USD,5000.0,2018-08-19T00:00:00Z,NAD,73216.2259685263
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,TMT,17500.0000008
USD,5000.0,2018-08-19T00:00:00Z,PEN,16547.4998942192
USD,5000.0,2018-08-19T00:00:00Z,WST,13266.1115928411
USD,5000.0,2018-08-19T00:00:00Z,TMT,17500.0000008
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,GTQ,37414.9990088357
USD,5000.0,2018-08-19T00:00:00Z,CLP,3338499.755858675
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,TND,13780.4597653892
USD,5000.0,2018-08-19T00:00:00Z,SLL,4.39999999999992E7
USD,5000.0,2018-08-19T00:00:00Z,DOP,249049.9877921938
USD,5000.0,2018-08-19T00:00:00Z,KMF,2148741.6739155333
USD,5000.0,2018-08-19T00:00:00Z,GEL,12889.4996636613
USD,5000.0,2018-08-19T00:00:00Z,MAD,47633.6553414364
USD,5000.0,2018-08-19T00:00:00Z,AZN,8500.0002376837
USD,5000.0,2018-08-19T00:00:00Z,TOP,11770.0107479527
USD,5000.0,2018-08-19T00:00:00Z,AZN,8500.0002376837
USD,5000.0,2018-08-19T00:00:00Z,PGK,16584.7529138684
USD,5000.0,2018-08-19T00:00:00Z,CNH,34184.0004588192
USD,5000.0,2018-08-19T00:00:00Z,UAH,139274.9977102364
USD,5000.0,2018-08-19T00:00:00Z,ERN,75000.0
USD,5000.0,2018-08-19T00:00:00Z,MRO,1787499.9999992002
USD,5000.0,2018-08-19T00:00:00Z,CNY,34372.128105655
USD,5000.0,2018-08-19T00:00:00Z,MRU,178749.99999992
USD,5000.0,2018-08-19T00:00:00Z,BMD,5000.0
USD,5000.0,2018-08-19T00:00:00Z,PHP,266524.9816527758
USD,5000.0,2018-08-19T00:00:00Z,PYG,2.88349999999992E7
USD,5000.0,2018-08-19T00:00:00Z,JMD,677100.0671377344
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,COP,1.51554235314516E7
USD,5000.0,2018-08-19T00:00:00Z,USD,5000.0
USD,5000.0,2018-08-19T00:00:00Z,GGP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,ETB,138474.9984748242
USD,5000.0,2018-08-19T00:00:00Z,VEF,49937.5
USD,5000.0,2018-08-19T00:00:00Z,SOS,2892472.4839020004
USD,5000.0,2018-08-19T00:00:00Z,VEF,49937.5
USD,5000.0,2018-08-19T00:00:00Z,VUV,547649.9938972968
USD,5000.0,2018-08-19T00:00:00Z,LAK,4.2612509951597996E7
USD,5000.0,2018-08-19T00:00:00Z,BND,6855.1630735673
USD,5000.0,2018-08-19T00:00:00Z,ZMW,51498.6830302917
USD,5000.0,2018-08-19T00:00:00Z,LRD,771500.0152597579
USD,5000.0,2018-08-19T00:00:00Z,ALL,550000.0000008001
USD,5000.0,2018-08-19T00:00:00Z,GHS,23742.4986867003
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,ZMW,51498.6830302917
USD,5000.0,2018-08-19T00:00:00Z,SPL,833.33333
USD,5000.0,2018-08-19T00:00:00Z,TRY,30069.9896929648
USD,5000.0,2018-08-19T00:00:00Z,ILS,18304.4935639668
USD,5000.0,2018-08-19T00:00:00Z,GHS,23742.4986867003
USD,5000.0,2018-08-19T00:00:00Z,GYD,1045848.5212433453
USD,5000.0,2018-08-19T00:00:00Z,KPW,4500114.49031
USD,5000.0,2018-08-19T00:00:00Z,BOB,34675.0020972167
USD,5000.0,2018-08-19T00:00:00Z,MDL,83174.9916083332
USD,5000.0,2018-08-19T00:00:00Z,AMD,2415700.0732428376
USD,5000.0,2018-08-19T00:00:00Z,TRY,30069.9896929648
USD,5000.0,2018-08-19T00:00:00Z,LBP,7537500.0
USD,5000.0,2018-08-19T00:00:00Z,JOD,3545.0
USD,5000.0,2018-08-19T00:00:00Z,HKD,39246.0413965022
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,LSL,73216.2259685263
USD,5000.0,2018-08-19T00:00:00Z,CAD,6532.6053323052
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,MUR,175000.1107116
USD,5000.0,2018-08-19T00:00:00Z,IMP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,RON,20341.5474224536
USD,5000.0,2018-08-19T00:00:00Z,GIP,3921.9197820512
USD,5000.0,2018-08-19T00:00:00Z,RON,20341.5474224536
USD,5000.0,2018-08-19T00:00:00Z,NGN,1802497.9510487998
USD,5000.0,2018-08-19T00:00:00Z,CRC,2840350.036620219
USD,5000.0,2018-08-19T00:00:00Z,PKR,620100.718022061
USD,5000.0,2018-08-19T00:00:00Z,ANG,9212.4998561898
USD,5000.0,2018-08-19T00:00:00Z,SRD,36775.0000962735
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,SAR,18750.0
USD,5000.0,2018-08-19T00:00:00Z,TTD,33659.999371315
USD,5000.0,2018-08-19T00:00:00Z,MVR,78350.0003806939
USD,5000.0,2018-08-19T00:00:00Z,SRD,36775.0000962735
USD,5000.0,2018-08-19T00:00:00Z,INR,349321.6570534594
USD,5000.0,2018-08-19T00:00:00Z,KRW,5597600.21977565
USD,5000.0,2018-08-19T00:00:00Z,JPY,552524.989321018
USD,5000.0,2018-08-19T00:00:00Z,AOA,1343002.4831879658
USD,5000.0,2018-08-19T00:00:00Z,PLN,18771.431104262
USD,5000.0,2018-08-19T00:00:00Z,SBD,39808.9970560192
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,MWK,3617279.2605838315
USD,5000.0,2018-08-19T00:00:00Z,MGA,1.66746497646496E7
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,EUR,4367.6474198065
USD,5000.0,2018-08-19T00:00:00Z,MGA,1.66746497646496E7
USD,5000.0,2018-08-19T00:00:00Z,BAM,8542.3758530802
USD,5000.0,2018-08-19T00:00:00Z,EGP,89412.5305068242
USD,5000.0,2018-08-19T00:00:00Z,NIO,159300.0030527516
USD,5000.0,2018-08-19T00:00:00Z,NZD,7532.542424122
USD,5000.0,2018-08-19T00:00:00Z,BRL,19564.9149148115
